"","id","Q  Factor 1","Q Factor 2","Q Factor 3","Home Value","Loan Amount","Annual Income","Interest Rate (p.a.)","Term (months)","revenue","predict"
"2813",2813,"OLDER SINGLES","ECONOMICAL","MANAGERIAL & EXECS",900402.711443583,758995.264729954,113212.205864049,0.0397823497317731,35,18974.8816182488,"DEFAULT"
"2814",2814,"YOUNG SINGLES","ECONOMICAL","SELF EMPLOYED",1100065.29590726,823164.386263854,49923.808463335,0.048843820553273,40,20579.1096565963,"None"
"2815",2815,"OLDER FAMILIES","PRIME","SELF EMPLOYED",1459580.55568762,1088839.6380801,139194.263005152,0.0391274694725871,15,27220.9909520024,"DEFAULT"
"2816",2816,"YOUNG SINGLES","PRIME","TRADES & SERVICES",755357.376451572,665324.615279599,184832.267809652,0.0353746118173003,10,16633.11538199,"DEFAULT"
"2817",2817,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",1119191.45327416,992963.669442127,133664.806376547,0.0408472422137856,25,24824.0917360532,"DEFAULT"
"2818",2818,"OLDER COUPLES","ECONOMICAL","TRADES & SERVICES",1787224.145113,1555932.53208704,177753.424894527,0.0484228076413274,25,38898.3133021759,"None"
"2819",2819,"YOUNG COUPLES","PRIME","SELF EMPLOYED",1802676.20256688,1322474.99796301,71358.0484880209,0.0461249655112624,10,33061.8749490752,"None"
"2820",2820,"YOUNG COUPLES","PRIME","TRADES & SERVICES",591162.141623312,472370.674766464,126906.033359356,0.034649779420346,35,11809.2668691616,"DEFAULT"
"2821",2821,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",1359512.2015951,1170685.41546656,154499.53162688,0.0398651895858347,20,29267.135386664,"None"
"2822",2822,"YOUNG FAMILIES","ECONOMICAL","TRADES & SERVICES",934724.704325118,742434.565806357,203885.510370128,0.0382461955323815,40,18560.8641451589,"REFINANCE"
"2823",2823,"OLDER FAMILIES","MAINSTREAM","SELF EMPLOYED",1545592.02405082,1126012.09910894,259124.534295946,0.0406263814158738,20,28150.3024777234,"REFINANCE"
"2824",2824,"YOUNG SINGLES","ECONOMICAL","PROFESSIONALS",980111.63606713,858891.318188686,147559.40337792,0.0475046567469835,40,21472.2829547172,"None"
"2825",2825,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",1480505.2842773,1102357.68478779,127934.004188605,0.0386075426600873,35,27558.9421196947,"DEFAULT"
"2826",2826,"OLDER SINGLES","ECONOMICAL","MANAGERIAL & EXECS",1106852.68172729,803731.360489611,217863.17639783,0.0430120155438781,30,20093.2840122403,"REFINANCE"
"2827",2827,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",380760.012777532,295890.481275716,182185.972372107,0.0350944762937725,35,7397.26203189291,"DEFAULT"
"2828",2828,"OLDER SINGLES","PRIME","MANAGERIAL & EXECS",1190835.92726854,962817.096687566,119766.894373775,0.0382301758341491,25,24070.4274171892,"DEFAULT"
"2829",2829,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",1652972.45374336,1205326.50706526,173235.344985083,0.0496128120645881,40,30133.1626766315,"None"
"2830",2830,"YOUNG COUPLES","MAINSTREAM","PROFESSIONALS",1843692.89016068,1405148.21907733,154122.584442198,0.0422753445766866,30,35128.7054769332,"None"
"2831",2831,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",1575469.26639042,1187647.76145527,139273.703002013,0.0345008433535695,20,29691.1940363817,"DEFAULT"
"2832",2832,"YOUNG FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",2127241.14679157,1744966.80671006,109642.005103342,0.0473200715146959,30,43624.1701677515,"None"
"2833",2833,"YOUNG SINGLES","ECONOMICAL","TRADES & SERVICES",1803047.53550693,1526476.40587155,235670.747918606,0.0462311383746564,35,38161.9101467888,"None"
"2834",2834,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",135836.947930692,110526.462379201,202405.633208096,0.0394371461346746,15,2763.16155948003,"DEFAULT"
"2835",2835,"OLDER COUPLES","ECONOMICAL","MANAGERIAL & EXECS",994626.209880152,853927.781286519,122543.226645254,0.0480206040777266,40,21348.194532163,"None"
"2836",2836,"YOUNG SINGLES","MAINSTREAM","PROFESSIONALS",198607.506318868,148927.594876196,250574.561983988,0.0408438283875585,25,3723.18987190489,"REFINANCE"
"2837",2837,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",456260.464593977,329481.029624142,261511.402163573,0.0371744806356728,10,8237.02574060356,"None"
"2838",2838,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",963268.944073319,793413.514239728,261031.249782361,0.0489452155455947,35,19835.3378559932,"None"
"2839",2839,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",1680156.05975354,1383603.31757594,84413.0649138391,0.0483360515981913,30,34590.0829393986,"None"
"2840",2840,"OLDER COUPLES","PRIME","TRADES & SERVICES",986700.792125718,749291.511271292,69836.4306725562,0.0416888306438923,20,18732.2877817823,"DEFAULT"
"2841",2841,"OLDER COUPLES","ECONOMICAL","MANAGERIAL & EXECS",643183.59700978,533000.242502168,222639.522442535,0.0444150903075934,20,13325.0060625542,"None"
"2842",2842,"YOUNG COUPLES","MAINSTREAM","MANAGERIAL & EXECS",243325.037890001,176279.413344103,214570.599575251,0.0486328066438437,10,4406.98533360258,"None"
"2843",2843,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",1344653.20789692,1035983.25873765,146476.127580695,0.0387906697057188,30,25899.5814684412,"DEFAULT"
"2844",2844,"OLDER SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1977465.05484337,1511263.49266209,226613.697189696,0.0398520462997258,20,37781.5873165522,"DEFAULT"
"2845",2845,"YOUNG FAMILIES","PRIME","PROFESSIONALS",468070.294614149,333589.486343916,275372.874677613,0.0485407990030944,30,8339.73715859791,"None"
"2846",2846,"OLDER FAMILIES","PRIME","PROFESSIONALS",627959.10930449,470293.107622307,211748.352624096,0.0459890601783991,15,11757.3276905577,"None"
"2847",2847,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",802172.750711851,562526.567508742,163503.148709118,0.036651778884232,10,14063.1641877186,"DEFAULT"
"2848",2848,"YOUNG SINGLES","ECONOMICAL","SELF EMPLOYED",1968626.45164562,1581520.67704976,205108.31539619,0.0465344816036522,35,39538.016926244,"None"
"2849",2849,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",2062817.24969093,1674449.43337538,105086.456260607,0.0386096646301448,40,41861.2358343844,"DEFAULT"
"2850",2850,"YOUNG FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1675243.80594555,1243124.71056563,114018.658209853,0.0480205603726208,15,31078.1177641407,"None"
"2851",2851,"YOUNG SINGLES","MAINSTREAM","PROFESSIONALS",206012.009836813,159271.786028691,124851.353454694,0.0382257367037237,30,3981.79465071726,"DEFAULT"
"2852",2852,"OLDER COUPLES","ECONOMICAL","PROFESSIONALS",195978.419191895,160012.730969112,129865.367024332,0.0476471493393183,20,4000.3182742278,"None"
"2853",2853,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",603427.412199534,474193.05670148,188821.172383577,0.0445177339650691,35,11854.826417537,"None"
"2854",2854,"YOUNG SINGLES","ECONOMICAL","TRADES & SERVICES",1724977.41924438,1499230.0608878,105737.670656838,0.0415171537324786,15,37480.7515221949,"DEFAULT"
"2855",2855,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",720387.355739825,534481.845751498,244654.812257037,0.0474384880028665,40,13362.0461437874,"None"
"2856",2856,"YOUNG FAMILIES","ECONOMICAL","PROFESSIONALS",434490.877200382,308583.697498087,236856.435854636,0.0389231134131551,10,7714.59243745216,"REFINANCE"
"2857",2857,"OLDER SINGLES","PRIME","PROFESSIONALS",403528.205392748,318158.541309014,169908.160839319,0.0461326263733208,25,7953.96353272536,"None"
"2858",2858,"YOUNG FAMILIES","PRIME","PROFESSIONALS",612174.258708132,430875.709270447,71815.7051875219,0.0438336239755154,25,10771.8927317612,"None"
"2859",2859,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",713299.775395523,623996.274511892,179038.359106161,0.038612445037812,20,15599.9068627973,"DEFAULT"
"2860",2860,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",2029300.46956634,1608029.91014885,171718.719445094,0.0370852673202753,35,40200.7477537212,"DEFAULT"
"2861",2861,"YOUNG FAMILIES","ECONOMICAL","PROFESSIONALS",961326.213927578,745675.192702453,206058.425976329,0.0413144386895001,35,18641.8798175613,"REFINANCE"
"2862",2862,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",1521154.11483576,1305912.69800552,128387.592543311,0.0406948348432779,30,32647.817450138,"DEFAULT"
"2863",2863,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",554031.838798982,409037.238921491,51150.7258495092,0.0463369783312082,30,10225.9309730373,"None"
"2864",2864,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",1378167.24772295,1192793.97625314,257383.07387469,0.0434018727354705,25,29819.8494063285,"None"
"2865",2865,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",203506.00277721,165978.544472374,127443.578755021,0.0495879294686019,10,4149.46361180935,"None"
"2866",2866,"OLDER SINGLES","PRIME","PROFESSIONALS",1627425.0298761,1224110.70917575,110289.384134337,0.0439689822383225,25,30602.7677293939,"DEFAULT"
"2867",2867,"YOUNG SINGLES","ECONOMICAL","PROFESSIONALS",1180511.80627891,891448.628160287,133995.951656841,0.0455233998820186,20,22286.2157040072,"None"
"2868",2868,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",2040176.3567011,1502840.41357997,56842.762607269,0.0466004521995783,35,37571.0103394992,"DEFAULT"
"2869",2869,"OLDER COUPLES","PRIME","TRADES & SERVICES",370027.004592106,328841.337357117,66578.4721211344,0.0406223071664572,10,8221.03343392792,"DEFAULT"
"2870",2870,"YOUNG SINGLES","PRIME","PROFESSIONALS",619945.503071405,547919.719345107,228158.339485116,0.0464151234105229,30,13697.9929836277,"None"
"2871",2871,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",175863.010256783,145585.319290938,97176.3166985735,0.0370163834318519,35,3639.63298227344,"DEFAULT"
"2872",2872,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",273503.929871821,209529.718844917,168359.894318134,0.04286755014956,30,5238.24297112291,"REFINANCE"
"2873",2873,"OLDER SINGLES","PRIME","TRADES & SERVICES",236179.302057657,188218.031285917,67677.127306208,0.0353280201405287,30,4705.45078214791,"DEFAULT"
"2874",2874,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",182253.095861191,141167.870317003,113436.068889327,0.0496032667420805,15,3529.19675792508,"None"
"2875",2875,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",835441.868720812,671177.056189595,179182.82179305,0.0370947940424085,35,16779.4264047399,"DEFAULT"
"2876",2876,"YOUNG SINGLES","MAINSTREAM","PROFESSIONALS",1793905.39347513,1336344.07190049,103122.565546192,0.0490527298822999,10,33408.6017975123,"None"
"2877",2877,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",678987.357701298,537699.256574912,72800.5970295519,0.0474923957586288,20,13442.4814143728,"None"
"2878",2878,"YOUNG SINGLES","PRIME","PROFESSIONALS",838798.416834101,708226.27947164,189341.640673652,0.0456215668357909,25,17705.656986791,"None"
"2879",2879,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",1910198.74672747,1472578.64493932,211247.751943752,0.0350962011814117,20,36814.4661234829,"DEFAULT"
"2880",2880,"YOUNG FAMILIES","PRIME","MANAGERIAL & EXECS",322811.058704323,272556.525690562,238286.370097525,0.040382568910718,30,6813.91314226405,"None"
"2881",2881,"OLDER SINGLES","ECONOMICAL","PROFESSIONALS",1930104.2205802,1564452.6486875,259168.209835954,0.0399283797703683,10,39111.3162171874,"DEFAULT"
"2882",2882,"YOUNG SINGLES","PRIME","PROFESSIONALS",1992355.39132765,1599097.03468825,237395.81486813,0.0411148926876485,20,39977.4258672064,"None"
"2883",2883,"OLDER SINGLES","MAINSTREAM","SELF EMPLOYED",1888104.43087728,1481597.1513175,217644.122939773,0.0415299020148814,35,37039.9287829374,"REFINANCE"
"2884",2884,"OLDER FAMILIES","PRIME","TRADES & SERVICES",2036392.48011521,1729711.44876533,177183.57627704,0.0372227552123368,30,43242.7862191332,"DEFAULT"
"2885",2885,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",1230090.14751099,1023195.69957867,233266.779262021,0.0448776036649942,35,25579.8924894667,"REFINANCE"
"2886",2886,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",2060092.41211095,1586391.69474432,78567.0041467473,0.0429507814235985,25,39659.7923686081,"None"
"2887",2887,"YOUNG FAMILIES","ECONOMICAL","PROFESSIONALS",1367531.20369333,1020663.82603694,70199.3025628328,0.0463618605546653,30,25516.5956509235,"None"
"2888",2888,"OLDER FAMILIES","PRIME","SELF EMPLOYED",1498340.74303316,1214546.07984353,191715.699525125,0.0493659638389945,25,30363.6519960883,"None"
"2889",2889,"OLDER SINGLES","ECONOMICAL","MANAGERIAL & EXECS",1052063.62135808,917817.946428924,147479.360293001,0.0377900453358889,25,22945.4486607231,"DEFAULT"
"2890",2890,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",960244.314801004,741197.261430019,127131.887742639,0.0491926256231964,40,18529.9315357505,"None"
"2891",2891,"YOUNG SINGLES","MAINSTREAM","TRADES & SERVICES",1923924.14674298,1464622.07669445,93836.0473796353,0.039090476129204,30,36615.5519173612,"DEFAULT"
"2892",2892,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",191573.977878527,138715.479135465,231045.957227141,0.049307877022773,30,3467.88697838661,"None"
"2893",2893,"YOUNG COUPLES","PRIME","SELF EMPLOYED",961461.829121266,726533.241834778,131905.219184905,0.0447788622975349,40,18163.3310458695,"None"
"2894",2894,"YOUNG COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1375414.48503792,1012981.60775243,257984.306531161,0.0367390204630792,40,25324.5401938107,"REFINANCE"
"2895",2895,"YOUNG FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1691079.29549844,1300504.04058019,70357.3754228652,0.0480280482321978,25,32512.6010145048,"None"
"2896",2896,"YOUNG COUPLES","ECONOMICAL","PROFESSIONALS",724235.826024289,514029.464334124,75328.6290604845,0.0345677703879774,40,12850.7366083531,"DEFAULT"
"2897",2897,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",1820061.37426996,1358715.3025565,273043.821321383,0.0433995927423239,20,33967.8825639124,"REFINANCE"
"2898",2898,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",1180690.69679388,973824.756793621,215607.862272762,0.0503820795603097,20,24345.6189198405,"None"
"2899",2899,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",1123460.52506925,858126.252174491,207580.49483709,0.0352301611304283,25,21453.1563043623,"DEFAULT"
"2900",2900,"OLDER FAMILIES","ECONOMICAL","PROFESSIONALS",995137.881230175,763124.462906595,159976.160378009,0.0430295398049057,40,19078.1115726649,"DEFAULT"
"2901",2901,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1887118.71864442,1450401.38035594,62266.152485095,0.0405134379453957,35,36260.0345088986,"DEFAULT"
"2902",2902,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",694538.230160414,595742.111456952,251964.161829345,0.0415807778425515,35,14893.5527864238,"REFINANCE"
"2903",2903,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",1360299.76548495,1072543.73178949,130359.92118413,0.0363776897713542,25,26813.5932947373,"DEFAULT"
"2904",2904,"OLDER SINGLES","MAINSTREAM","MANAGERIAL & EXECS",311836.138817323,219774.79929802,72305.0238704532,0.049244897916913,35,5494.36998245051,"None"
"2905",2905,"YOUNG FAMILIES","PRIME","PROFESSIONALS",1452460.3421696,1059374.28976175,61954.3882441819,0.0417945610433817,25,26484.3572440437,"None"
"2906",2906,"YOUNG SINGLES","PRIME","PROFESSIONALS",916720.281003596,641890.908454132,150385.074530914,0.0420969958454371,25,16047.2727113533,"None"
"2907",2907,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",236963.319038347,205273.234627409,280258.898851752,0.0473427855111659,30,5131.83086568524,"None"
"2908",2908,"OLDER SINGLES","PRIME","MANAGERIAL & EXECS",1298646.77318071,994144.615987782,81529.9336621314,0.0417457589022815,20,24853.6153996945,"DEFAULT"
"2909",2909,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",612437.931854781,449130.680013873,205668.96782846,0.0418978726156056,10,11228.2670003468,"None"
"2910",2910,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",2125807.53183551,1790651.54287568,139808.867883936,0.0424169217050076,15,44766.288571892,"DEFAULT"
"2911",2911,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",1788535.95145479,1369607.76218233,168591.604861297,0.0476223037578166,15,34240.1940545582,"None"
"2912",2912,"OLDER COUPLES","PRIME","PROFESSIONALS",442816.020682589,349782.644744815,178961.366986588,0.0479728667587042,40,8744.56611862038,"None"
"2913",2913,"OLDER COUPLES","PRIME","SELF EMPLOYED",2088953.83112219,1520129.78100721,107697.089683041,0.0435889401957393,25,38003.2445251802,"None"
"2914",2914,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",1794831.3554599,1325855.57766175,147282.496978849,0.0462606497220695,35,33146.3894415438,"REFINANCE"
"2915",2915,"YOUNG COUPLES","MAINSTREAM","SELF EMPLOYED",1852528.29153091,1566809.08811586,114085.273885742,0.0370438030734658,30,39170.2272028964,"DEFAULT"
"2916",2916,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",1192952.41809413,906333.948305613,165746.299301557,0.0480156546421349,25,22658.3487076403,"None"
"2917",2917,"OLDER SINGLES","PRIME","PROFESSIONALS",1561442.87328721,1211534.94491976,273201.728062689,0.0365642527490854,15,30288.3736229939,"DEFAULT"
"2918",2918,"OLDER FAMILIES","ECONOMICAL","TRADES & SERVICES",1440714.76313317,1065475.93741926,103208.485458083,0.0410385806411505,20,26636.8984354815,"DEFAULT"
"2919",2919,"OLDER COUPLES","PRIME","MANAGERIAL & EXECS",914957.272598308,766957.28405437,143235.74544061,0.0412102793976665,35,19173.9321013592,"DEFAULT"
"2920",2920,"YOUNG COUPLES","ECONOMICAL","TRADES & SERVICES",1247022.6558789,1077670.91674612,47782.9915306121,0.0477214623019099,15,26941.772918653,"None"
"2921",2921,"OLDER FAMILIES","PRIME","PROFESSIONALS",1996688.57541112,1436495.0289184,143283.272320956,0.0429383205473423,30,35912.3757229599,"DEFAULT"
"2922",2922,"YOUNG FAMILIES","PRIME","TRADES & SERVICES",1715715.86192176,1301225.14539924,119568.451311871,0.0440148800909519,10,32530.6286349811,"None"
"2923",2923,"OLDER FAMILIES","PRIME","TRADES & SERVICES",1371577.22067639,1182540.27681966,98093.6928966865,0.0474307074397802,35,29563.5069204916,"None"
"2924",2924,"YOUNG FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",1454368.05007843,1061781.30378635,170620.63193474,0.0413956024684012,40,26544.5325946586,"None"
"2925",2925,"YOUNG FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",420280.078429567,321457.043656617,252499.231363364,0.039036297686398,35,8036.42609141542,"REFINANCE"
"2926",2926,"OLDER COUPLES","MAINSTREAM","PROFESSIONALS",755304.935875354,622443.490847783,228017.920677654,0.0427305946908891,20,15561.0872711946,"None"
"2927",2927,"YOUNG FAMILIES","ECONOMICAL","TRADES & SERVICES",288545.143720505,242573.444337568,234511.016508318,0.0391976163312793,30,6064.33610843919,"REFINANCE"
"2928",2928,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",1807611.88121762,1596935.9081684,137270.086563826,0.0487124613448977,20,39923.39770421,"DEFAULT"
"2929",2929,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",179882.59512178,159167.520430878,79916.9570267051,0.0371762492619455,15,3979.18801077196,"DEFAULT"
"2930",2930,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",1016692.05010409,888450.63669663,71828.0057373792,0.0365259537659586,10,22211.2659174157,"DEFAULT"
"2931",2931,"YOUNG COUPLES","PRIME","PROFESSIONALS",645260.312086944,544273.348108007,230596.842403926,0.0450032028742135,40,13606.8337027002,"None"
"2932",2932,"OLDER SINGLES","PRIME","MANAGERIAL & EXECS",1954206.32038357,1693709.17205159,54847.9075633883,0.0401865689121187,40,42342.7293012898,"DEFAULT"
"2933",2933,"YOUNG COUPLES","PRIME","SELF EMPLOYED",487710.221276013,353312.879326115,251564.287523463,0.0387855746112764,15,8832.82198315287,"None"
"2934",2934,"OLDER COUPLES","PRIME","SELF EMPLOYED",1730169.11297472,1338752.48249233,168231.342666045,0.0411408236995339,20,33468.8120623083,"DEFAULT"
"2935",2935,"YOUNG SINGLES","PRIME","PROFESSIONALS",753551.399937598,552687.753704401,85239.4054247513,0.0400055411159992,40,13817.19384261,"REFINANCE"
"2936",2936,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",1450479.4996731,1227680.18606003,236632.897079259,0.0368920280337334,35,30692.0046515008,"DEFAULT"
"2937",2937,"YOUNG FAMILIES","PRIME","SELF EMPLOYED",1369782.65552491,1140184.33828365,91189.0823283419,0.0422976088859141,20,28504.6084570912,"DEFAULT"
"2938",2938,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",2098039.21314015,1872209.40429535,96272.1387282088,0.045469169691205,30,46805.2351073837,"DEFAULT"
"2939",2939,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1771837.13389276,1514559.27648877,51669.0224751756,0.0463744042441249,15,37863.9819122193,"None"
"2940",2940,"OLDER COUPLES","PRIME","SELF EMPLOYED",598804.996679504,469272.118303335,225635.159696154,0.0447743515186012,40,11731.8029575834,"None"
"2941",2941,"YOUNG FAMILIES","ECONOMICAL","PROFESSIONALS",325307.106205838,289892.977488228,274971.250651121,0.0488957072347403,40,7247.32443720569,"None"
"2942",2942,"YOUNG COUPLES","ECONOMICAL","PROFESSIONALS",324799.481636332,248283.801415777,129366.305148557,0.0375953067243099,15,6207.09503539443,"DEFAULT"
"2943",2943,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",578475.876171787,508247.255204291,64134.4079674184,0.0483510824181139,15,12706.1813801073,"None"
"2944",2944,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",1882256.9433229,1636767.25197632,92109.401129216,0.0413584596253932,25,40919.1812994079,"DEFAULT"
"2945",2945,"YOUNG COUPLES","ECONOMICAL","TRADES & SERVICES",1035833.0076394,836862.851742476,193146.290422939,0.0441585333645344,40,20921.5712935619,"None"
"2946",2946,"YOUNG SINGLES","ECONOMICAL","TRADES & SERVICES",403737.780245859,323923.441204469,74946.9031416476,0.0350215376876295,10,8098.08603011172,"DEFAULT"
"2947",2947,"YOUNG SINGLES","PRIME","PROFESSIONALS",1800398.6007416,1447081.56181286,276386.76697275,0.0370285121612251,10,36177.0390453215,"REFINANCE"
"2948",2948,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",394838.123631619,306109.626970001,199755.110233299,0.0433204017840326,40,7652.74067425002,"None"
"2949",2949,"YOUNG SINGLES","ECONOMICAL","TRADES & SERVICES",1470720.280226,1267405.81911851,91934.5994320065,0.0401358577758074,40,31685.1454779629,"DEFAULT"
"2950",2950,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",1544435.37001493,1260794.60580683,173914.323048666,0.0424655780121684,40,31519.8651451707,"None"
"2951",2951,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",284626.480799585,233967.987171174,95850.3110003993,0.0418901111446321,35,5849.19967927936,"DEFAULT"
"2952",2952,"OLDER COUPLES","ECONOMICAL","TRADES & SERVICES",1199677.73797415,1032596.86641507,196980.121657878,0.0496521429643035,15,25814.9216603768,"None"
"2953",2953,"YOUNG COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1356189.87336839,1083345.48078921,221504.182221346,0.0458540049754083,20,27083.6370197302,"None"
"2954",2954,"OLDER FAMILIES","ECONOMICAL","PROFESSIONALS",1233780.8416383,891452.732734761,56608.9283250049,0.0437224318906665,30,22286.318318369,"DEFAULT"
"2955",2955,"YOUNG SINGLES","ECONOMICAL","MANAGERIAL & EXECS",1317655.57675278,954055.915207268,275458.755154461,0.0475122976340354,25,23851.3978801817,"None"
"2956",2956,"YOUNG SINGLES","PRIME","PROFESSIONALS",1486347.50992827,1331076.2042834,107880.517377183,0.0427234799228609,10,33276.9051070851,"DEFAULT"
"2957",2957,"YOUNG SINGLES","ECONOMICAL","SELF EMPLOYED",777292.873799217,604152.886285787,267449.66792836,0.0441367041505873,40,15103.8221571447,"REFINANCE"
"2958",2958,"OLDER COUPLES","PRIME","MANAGERIAL & EXECS",2101825.5355928,1550427.92489346,247208.818352811,0.0353863374777138,40,38760.6981223366,"REFINANCE"
"2959",2959,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",824277.836044267,679679.895220422,267856.502240211,0.035425431266427,10,16991.9973805105,"DEFAULT"
"2960",2960,"OLDER COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1530736.76234675,1286313.0555576,204442.621244997,0.0381303539313376,35,32157.82638894,"DEFAULT"
"2961",2961,"YOUNG FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",1369400.76611599,1114600.90326316,192392.432081342,0.0401211617551744,35,27865.0225815791,"REFINANCE"
"2962",2962,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",1534576.63115165,1174972.82670688,279263.287213042,0.0350674567446113,30,29374.3206676719,"DEFAULT"
"2963",2963,"OLDER COUPLES","MAINSTREAM","PROFESSIONALS",1962986.24786731,1670758.7099226,260632.844739079,0.0473580422848463,25,41768.9677480649,"None"
"2964",2964,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",1142387.62002915,821390.260461887,147190.374314375,0.045549018368125,35,20534.7565115472,"None"
"2965",2965,"OLDER SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1866922.32960283,1444332.39125864,180523.892180718,0.0350024571977556,15,36108.309781466,"DEFAULT"
"2966",2966,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",280305.438477762,205065.037589712,49839.2896685004,0.0477325356453657,20,5126.62593974281,"None"
"2967",2967,"OLDER SINGLES","MAINSTREAM","SELF EMPLOYED",2028968.22694506,1568166.58165415,145097.734046511,0.0432918130718172,25,39204.1645413537,"DEFAULT"
"2968",2968,"YOUNG FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",925758.436539085,783943.535457431,188284.692404382,0.0366381146870553,15,19598.5883864358,"DEFAULT"
"2969",2969,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",2140943.91342732,1739120.71633427,109969.938661836,0.0452668060474098,20,43478.0179083567,"None"
"2970",2970,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",1730789.70799743,1278497.71418358,209125.367039934,0.0446273088604212,20,31962.4428545896,"None"
"2971",2971,"OLDER COUPLES","ECONOMICAL","PROFESSIONALS",1258118.11529391,1123981.36812412,91228.56010288,0.0429404805675149,25,28099.5342031031,"DEFAULT"
"2972",2972,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",739880.674771789,568521.418228864,220398.737505876,0.0349592794328928,20,14213.0354557216,"DEFAULT"
"2973",2973,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",1831563.9344087,1437842.31043352,101476.170392171,0.0400210165679455,40,35946.057760838,"None"
"2974",2974,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",1093037.58273171,784178.916088987,84941.9249924347,0.0415300139524043,40,19604.4729022247,"None"
